Code,Year,Total Assets,Net Assets,Shareholders' Equity,Retained Earnings,Short-Term Loans,Long-Term Loans,BPS,Equity Ratio,Sales,Operating Profit,Ordinary Profit,Net Profit,EPS,ROE,ROA
6770,2024/03,753989000000,392824000000,318853000000,184350000000,50463000000,78838000000,1902.43,51.9,964090000000,19711000000,24809000000,-29814000000,-145.04,-,-
6771,2024/03,30613000000,13687000000,14102000000,3543000000,3975000000,3636000000,2137.21,44.7,21603000000,794000000,902000000,679000000,106.06,4.96,2.22
6772,2024/03,12415901000,7003022000,5451563000,4569606000,300000000,1367444000,5187.13,56.4,10434769000,1261390000,1403877000,962245000,706.68,13.74,7.75
6775,2024/03,1570487000,798665000,799378000,-824566000,100000000,223385000,58.35,50.8,2304783000,-222965000,-230300000,-244315000,-17.89,-,-
6776,2024/03,27951000000,10930000000,8322000000,6078000000,-,5684000000,543.56,33.1,26905000000,1062000000,1322000000,948000000,55.72,10.25,3.39
6777,2024/03,25828326000,17735761000,16665019000,10574636000,-,1717610000,1508.08,68.7,18867885000,5564169000,6265098000,3851491000,327.49,21.72,14.91
6778,2024/07,8924798000,6989803000,6989934000,2739592000,1000000000,129118000,765.51,78.3,2819632000,32555000,45506000,-143286000,-15.69,-,-
6779,2024/03,66171000000,27373000000,27373000000,16799000000,2984000000,20541000000,1187.04,41.4,50309000000,4344000000,-,2334000000,101.11,8.53,3.53
6785,2024/06,37063860000,26064677000,23883181000,19280430000,1139519000,1179700000,1757.66,68,27726161000,3369394000,3668604000,2267676000,158.11,8.99,6.12
6786,2024/03,1295984000,981985000,972699000,-1044307000,21000000,98328000,38.78,75.8,1276789000,-216670000,-190152000,-813124000,-32.11,-,-
6787,2024/03,229960000000,105458000000,69566000000,45146000000,32212000000,37250000000,3828.21,42.7,179458000000,11660000000,14267000000,11310000000,441.01,11.52,4.92
6788,2024/03,31544761000,23627347000,22207077000,22838855000,-,-,2911.21,70.7,20414865000,3080486000,3227183000,2150143000,280.51,9.64,6.82
6789,2023/12,54283654000,36862034000,33664170000,27792277000,-,2250000000,2953.97,66,54018422000,5217146000,5348880000,4302263000,354.51,12.01,7.93
6794,2024/03,102747000000,64319000000,45989000000,36364000000,10571000000,3781000000,2606.82,56.5,122447000000,4412000000,4305000000,2304000000,103.66,3.97,2.24
6797,2024/03,27241492000,20761902000,19923976000,18010566000,-,-,3544.88,76.2,17582489000,2344731000,2351481000,1680432000,287.08,8.09,6.17
6798,2024/03,58444000000,32143000000,30276000000,13253000000,5840000000,7022000000,5069.95,55,46522000000,-1243000000,226000000,-489000000,-74.94,-,-
6800,2024/03,76408000000,50384000000,43407000000,28418000000,6158000000,4500000000,2157.92,65.8,76895000000,1617000000,3710000000,1511000000,64.82,3,1.98
6803,2024/03,11871000000,3574000000,3574000000,2181000000,2110000000,1478000000,124.08,30.1,15672000000,445000000,-,-53000000,-1.84,-,-
6804,2024/03,175008000000,134870000000,128417000000,106744000000,1050000000,-,2609.18,77.1,218910000000,12925000000,18160000000,11632000000,224.23,8.62,6.65
6806,2024/03,403450000000,364173000000,364173000000,340806000000,-,-,10764.54,90.3,165509000000,34017000000,-,26480000000,772.38,7.27,6.56
6807,2024/03,236042000000,126810000000,107093000000,144479000000,10500000000,54000000000,1880.94,53.7,225781000000,14423000000,14762000000,12245000000,137.07,9.67,5.19
6809,2024/03,64734000000,49239000000,39512000000,32863000000,1836000000,-,1549.82,72,48814000000,3028000000,3710000000,1997000000,62.58,4.29,3.08
6810,2024/03,171100000000,97307000000,88229000000,58721000000,-,5622000000,2048.15,54.9,129139000000,8083000000,9786000000,7544000000,164.59,8.03,4.41
6814,2024/02,114409000000,61436000000,55186000000,38510000000,6001000000,8207000000,1932.36,53.4,114850000000,6519000000,8171000000,6240000000,197.6,10.22,5.45
6817,2024/12,147766000000,60915000000,58648000000,20315000000,-,-,1774.61,39.7,143978000000,4513000000,-,590000000,17.93,1.01,0.4
6819,2024/03,6724531000,4943725000,4965626000,3063233000,-,668721000,269.65,73.1,4648493000,900380000,954074000,323320000,17.77,6.58,4.81
6820,2024/03,73159000000,65745000000,60786000000,44702000000,-,-,4580.7,89.9,37117000000,3415000000,4416000000,3461000000,241.14,5.26,4.73
6822,2024/03,23881958000,7993479000,5832118000,2240116000,6030000000,448354000,4860.21,26.5,28117680000,919006000,839864000,759509000,583.3,12,3.18
6823,2024/03,37140839000,29211367000,24918021000,20400637000,-,-,2372.88,78.7,25726997000,3474889000,3562876000,2652379000,215.51,9.08,7.14
6824,2024/03,66837897000,47650302000,40553262000,38466449000,50000000,4840838000,3591.96,66.4,38546304000,4086120000,4809381000,2959416000,239.62,6.67,4.43
6826,2023/03,16371000000,12310000000,12049000000,9710000000,293000000,-,1758428571.43,75.2,21910000000,1251000000,1369000000,758000000,108285714.29,6.16,4.63
6832,2024/03,50134243000,43161427000,42212036000,33836814000,190000000,474185000,3854.03,86.1,33941324000,-1548987000,-1287359000,-5260929000,-439.81,-,-
6834,2024/03,32226273000,27186085000,25642317000,8782006000,-,-,2976.87,84.3,15785742000,1052374000,1269183000,761012000,83.42,2.8,2.36
6835,2024/12,46486000000,19451000000,16849721000,7030611000,-,3016943000,180.58,41.8,48458000000,3424000000,3727000000,3601588000,32.97,18.52,7.75
6836,2024/03,645250000,356687000,356687000,-244517000,-,-,235.15,55.3,998946000,-101807000,-101012000,-107075000,-70.59,-,-
6837,2024/03,23340000000,8461000000,6494000000,4208000000,3657000000,4432000000,569.5,35.3,24580000000,1080000000,911000000,604000000,41.84,7.33,2.59
6838,2024/10,9842000000,4684000000,4680452000,233574000,560992000,2762325000,720.1,47.5,2356418000,-47773000,-51994000,-113693000,-17.51,-,-
6840,2024/03,11468317000,3794979000,3419276000,2537880000,3450000000,1190742000,372.31,29.8,15848974000,838752000,844773000,292567000,31.85,8.56,2.55
6841,2024/03,672866000000,444763000000,382487000000,303979000000,295000000,24000000000,1678.42,64.9,540152000000,78800000000,84098000000,61685000000,234.82,14.13,9.17
6844,2024/03,144669000000,70917000000,53970000000,28510000000,6355000000,29225000000,6876.49,49,102261000000,1278000000,1660000000,-712000000,-69.05,-,-
6845,2024/03,313728000000,224887000000,201145000000,211810000000,7468000000,1985000000,420.09,70.6,290938000000,36841000000,38999000000,30207000000,57.1,13.64,9.63
6846,2024/03,5013000000,2200652000,1993815000,1282255000,740000000,-,2847.87,43.9,3904000000,136905000,143000000,181000000,234.22,8.22,3.61
6848,2024/03,29043000000,22369000000,19823000000,16767000000,255000000,68000000,1133.3,77,17444000000,1768000000,1849000000,1292000000,65.51,5.78,4.45
6849,2024/03,233233000000,181082000000,170608000000,163578000000,579000000,-,1079.2,77.6,221986000000,19591000000,25589000000,17026000000,101.22,9.4,7.3
6850,2024/03,36530000000,23191000000,19654000000,12209000000,1165000000,1443000000,2385.5,55.5,27425000000,2173000000,2413000000,1756000000,206.85,8.67,4.81
6853,2024/12,24097000000,18155000000,17263146000,13963774000,700000000,-,666.25,75.3,15350000000,1356000000,1460000000,1066815000,39.17,5.88,4.43
6855,2024/03,34769000000,24670000000,23969000000,17626000000,-,3480000000,1953.35,71,17461000000,870000000,1007000000,622000000,49.27,2.52,1.79
6856,2024/12,481616000000,314704000000,269621000000,241826000000,9013000000,25391000000,7485.04,65.2,317369000000,48340000000,50170000000,33591000000,799.43,10.7,6.97
6857,2024/03,671229000000,431178000000,431178000000,355299000000,-,75143000000,583.93,64.2,486507000000,81628000000,-,62290000000,84.45,14.45,9.28
6858,2024/12,21309000000,15914000000,14061000000,6418000000,1000000000,130000000,1511.7,73.3,11804000000,144000000,212000000,1459000000,138.74,9.34,6.85
6859,2024/03,78235000000,52715000000,47722000000,37091000000,5102000000,128000000,2414.54,67.4,62126000000,6585000000,6919000000,4969000000,227.6,9.43,6.35
6861,2024/03,2964792000000,2806193000000,2758058000000,2700699000000,-,-,11570.71,94.7,967288000000,495014000000,519295000000,369642000000,1524.13,13.17,12.47
6862,2024/03,16822097000,5749233000,5621658000,3296532000,5120000000,1902971000,772.91,34.1,19018417000,1235342000,1224709000,1483351000,198.63,25.83,8.82
6863,2024/03,18573566000,15825311000,14413169000,7446175000,-,133222000,2131.34,84.6,9861203000,1386905000,1470156000,1011259000,137.36,6.43,5.44
6864,2024/03,18627385000,13937356000,12243789000,7637294000,210000000,1412112000,1801.05,67.9,9399509000,418904000,484622000,323839000,46.14,2.56,1.74
6866,2024/12,48159000000,39820000000,38915767000,33256119000,-,-,2942.32,82.7,39270000000,7525000000,7990000000,6187858000,454.83,15.54,12.85
6867,2024/03,4632239000,3358912000,3469906000,1028237000,7041000,8826000,990.44,72.1,4544279000,216395000,295151000,137881000,30.71,4.13,2.98
6869,2024/03,618920000000,432897000000,432045000000,365985000000,-,28600000000,692.94,69.8,461510000000,78382000000,-,49639000000,79.27,11.49,8.02
6870,2024/12,19521000000,13585000000,11872031000,9828567000,600000000,344380000,2422.68,69.6,12515000000,1181000000,1359000000,1115850000,198.99,8.21,5.72
6871,2024/12,79990000000,49646000000,46429000000,36585000000,736000000,439000000,1286.46,62.1,55643000000,12572000000,12250000000,8811000000,228.34,17.75,11.02
6874,2024/06,30944700000,18779140000,17262182000,14352216000,600000000,-,4459.45,58,34361619000,2451665000,2635652000,1768310000,439.43,9.85,5.71
6875,2024/03,126610936000,102673736000,61866076000,57210333000,-,-,5639.82,80.9,57942966000,5483260000,3456428000,4486913000,242.3,4.38,3.54
6877,2024/09,100808000000,73800000000,64294000000,77884000000,-,382000000,4470.39,73.1,56391000000,9195000000,9804000000,6724000000,389.7,9.12,6.67
6879,2024/03,78694627000,39906383000,33731016000,18686599000,5143423000,3120478000,855.85,48.1,99684745000,3924040000,3727976000,2373148000,53.57,6.27,3.02
6881,2023/03,68061000000,26596000000,26730000000,18689000000,12700000000,7215000000,532.76,38.9,66725000000,4226000000,4040000000,2900000000,58.37,10.96,4.26
6882,2024/03,35334000000,24432000000,22493000000,18561000000,1000000000,-,1837,69.1,31005000000,3407000000,3473000000,2955000000,222.18,12.09,8.36
6888,2024/06,5261000000,3460465000,3162942000,1287205000,135000000,325694000,320.97,60.2,6230020000,660347000,660451000,422890000,43.01,13.36,8.04
6890,2024/03,510026000000,278166000000,177638000000,79881000000,26454000000,62364000000,4348,40.1,222430000000,24872000000,26537000000,15154000000,322.64,7.41,2.97
6894,2024/03,5182742000,3674815000,3622490000,1367716000,-,3740000,2685.76,70.9,2612074000,358472000,386942000,327009000,238.99,8.9,6.31
6897,2024/02,11213203000,8189592000,7928937000,2893119000,700000000,460000000,769.32,73,10303099000,113977000,166693000,108160000,10.17,1.32,0.96
6898,2024/01,4697735000,3780604000,3275968000,341525000,-,-,4995.72,80.5,1492393000,-27734000,-23794000,-33594000,-47.47,-,-
6899,2024/03,48010343000,24318701000,21900666000,17203140000,6428343000,9222409000,7769.43,50.6,63607975000,2234461000,3081316000,2695412000,862.25,11.1,5.61
6901,2024/03,26731000000,13716000000,7770000000,6582000000,3800000000,-,3129.9,50.5,26742000000,563000000,789000000,517000000,119.82,3.83,1.93
6902,2024/03,9093370000000,5746505000000,5534986000000,3451694000000,332516000000,518205000000,1901.56,60.9,7144733000000,380599000000,-,312791000000,104.97,5.65,3.44
6904,2024/03,37598361000,11913392000,10608331000,6731654000,14866004000,-,547.72,31.7,46993276000,1026134000,518833000,885674000,40.72,7.43,2.36
6905,2024/05,54397081000,47257410000,44544057000,42996740000,-,-,1419.11,86.6,41437250000,6912609000,7850014000,5169523000,155.87,10.98,9.5
6907,2024/03,15184533000,8652571000,8296673000,-2733371000,-,1356952000,1093.84,57,4605542000,-655699000,-552829000,-1669491000,-211.05,-,-
6908,2024/03,96856000000,77016000000,62498000000,49281000000,1261000000,4722000000,3240.34,78.7,55271000000,5936000000,7189000000,5593000000,237.75,7.34,5.77
6912,2024/03,16108930000,13285799000,11683360000,7554182000,-,-,1602.42,82.5,12488780000,1853616000,1919411000,1300339000,155.38,9.79,8.07
6914,2024/12,72850000000,50084000000,45571000000,38652000000,5000000000,2099000000,1395.76,68.2,63269000000,7121000000,7749000000,5689000000,159.84,11.44,7.81
6915,2024/12,51306000000,41572000000,33223000000,32802000000,1020000000,-,4135.4,81,41214000000,3856000000,4655000000,3234000000,310.86,7.78,6.3
6918,2024/03,27503841000,22780187000,19402460000,15396145000,-,-,3699.08,82.8,12580281000,2095434000,2274039000,5256344000,853.67,23.07,19.11
6919,2024/03,18924258000,15390700000,14569603000,11759220000,450000000,-,2118.02,81.3,12231077000,1095056000,1268655000,852366000,117.3,5.54,4.5
6920,2024/06,271288000000,151315000000,147744000000,146500000000,-,-,1677.54,55.8,213506000000,81375000000,82021000000,59076000000,655.04,39.05,21.78
6923,2024/03,708264000000,589362000000,418194000000,386872000000,-,-,3269.79,74,472397000000,35834000000,48064000000,26497000000,162.41,5.05,3.74
6924,2023/03,68122000000,34196000000,34170000000,19768000000,3070000000,700000000,5261.82,50.2,56532000000,2975000000,3238000000,198000000,26.94,0.51,0.29
6925,2024/03,337546000000,236975000000,178331000000,140163000000,2455000000,26410000000,2313.47,70.2,179420000000,12976000000,16088000000,10785000000,97.22,4.55,3.2
6926,2024/03,17059312000,9037927000,6520078000,2480044000,757000000,1714963000,404.13,53,14323537000,400151000,429934000,120957000,5.41,1.34,0.71
6927,2024/03,20899652000,16153877000,15377096000,11837752000,200000000,50705000,890.13,77.3,10871072000,1472365000,1485566000,2291848000,126.29,14.19,10.97
6928,2024/03,32371333000,20977737000,18768590000,9181017000,1572018000,1536000000,3138.77,64.7,25244080000,160273000,291946000,121284000,18.16,0.58,0.37
6929,2024/12,58347000000,52247000000,43842000000,32526000000,-,-,2261.94,85.5,25037000000,4961000000,5844000000,4162000000,181.28,8.34,7.13
6930,2024/03,17928000000,11939000000,11268000000,3289000000,212000000,-,1142.08,66.6,11386000000,-2081000000,-1918000000,-2906000000,-278.24,-,-
6932,2024/03,62753000000,38567000000,33246000000,22574000000,200000000,6624000000,2610.01,61.5,51706000000,5203000000,5724000000,4649000000,314.63,12.05,7.41
6937,2024/03,65461000000,37906000000,33367000000,31085000000,4356000000,2300000000,1118.6,56,75455000000,3233000000,3417000000,2574000000,78.53,7.02,3.93
6938,2023/12,16023578000,12083963000,11385839000,2891663000,-,508410000,706.63,75.4,11672004000,320180000,359978000,82559000,4.83,0.68,0.52
6941,2024/03,51062054000,38264217000,34912571000,25297550000,2799870000,410000000,1862.43,74.6,36423844000,2933480000,2914249000,2060181000,100.43,5.41,4.03
6942,2024/03,7841512000,3109986000,3108675000,-1023639000,100000000,1573907000,700.95,39.6,9031734000,236804000,173398000,-100890000,-33.5,-,-
6943,2024/03,15535459000,13272029000,11410152000,9787867000,-,-,16128.57,85.4,9441407000,369916000,459146000,389264000,473.07,2.93,2.51
6946,2024/03,27528000000,14305000000,11766000000,5920000000,2770000000,2020000000,856.88,52,18055000000,2178000000,2152000000,2149000000,131.85,15.02,7.81
6947,2024/03,63879000000,41017102000,37582447000,18802945000,-,-,1818.2,63.3,38466000000,4796735000,5439000000,3868000000,171.35,9.56,6.06
6951,2024/03,230213000000,125513000000,115102000000,73284000000,-,7584000000,2456.99,54.5,174336000000,27531000000,30023000000,21704000000,424.91,17.29,9.43
6952,2024/03,349895000000,231153000000,203286000000,128005000000,267000000,34500000000,997.27,66.1,268828000000,14208000000,17920000000,11909000000,50.91,5.15,3.4
6954,2024/03,1926037000000,1719200000000,1561834000000,1540398000000,-,-,1803.58,88.6,795274000000,141919000000,181755000000,133159000000,140.23,7.81,6.91
6955,2024/03,51556000000,15645000000,12889000000,-44993000000,14475000000,-,450.42,30.1,62676000000,568000000,720000000,120000000,3.48,0.77,0.23
6957,2024/03,43574000000,35162000000,32019000000,28378000000,600000000,297000000,2300.77,80.6,32401000000,5104000000,5303000000,3822000000,250.73,10.88,8.77
6958,2024/03,131606000000,72913000000,60369000000,17523000000,-,25044000000,994.15,53.8,90568000000,3529000000,4795000000,3855000000,64.2,5.44,2.93
6960,2024/03,209064000000,169008000000,162220000000,167359000000,1750000000,-,5863.16,80.8,140323000000,26506000000,26990000000,18693000000,622.43,11.06,8.94
6961,2024/03,60028000000,52667000000,45933000000,39096000000,-,-,5869.5,86.3,37805000000,4645000000,5263000000,3443000000,390.07,6.64,5.74
6962,2024/03,91064623000,47048314000,32060143000,7473320000,2376990000,19776032000,1199.24,42.5,39343676000,2135280000,3192178000,1876144000,58.12,4.85,2.06
6963,2024/03,1481274000000,968102000000,885199000000,755652000000,300000000000,-,2506.78,65.3,467780000000,43327000000,69200000000,53965000000,138.82,5.58,3.64
6964,2024/03,21659301000,15262760000,14589472000,7360608000,-,-,1720.08,70.5,16936064000,771592000,989719000,704543000,79.4,4.62,3.25
6965,2024/09,434634000000,333011000000,310052000000,261277000000,25281000000,8522000000,1069.63,76.2,203961000000,32118000000,34512000000,25145000000,81.18,7.59,5.79
6966,2024/01,195696000000,96993000000,88630000000,60631000000,4000000000,48726000000,528.77,49.4,195881000000,18119000000,21733000000,15545000000,85.06,16.09,7.94
6967,2024/03,393750000000,264977000000,264119000000,215736000000,30000000000,-,1961.08,67.3,209972000000,24810000000,27257000000,18609000000,137.73,7.02,4.73
6969,2024/03,6606461000,2309357000,2309357000,-710088000,1430000000,772291000,720.05,35,4209958000,254954000,220971000,28802000,8.98,1.25,0.44
6971,2024/03,4465376000000,3252858000000,3225595000000,1967527000000,9394000000,199760000000,2289.86,72.2,2004221000000,92923000000,-,101074000000,71.58,3.13,2.26
6973,2024/03,42271009000,17794605000,14517477000,8723608000,3910640000,2567500000,5920.93,42.1,61679524000,1652204000,1737394000,1337659000,445.05,7.52,3.16
